Date,Hour,Price_Bus_Avg,Price_Houston,Price_Hub_Avg,Price_North,Price_Panhandle,Price_South,Price_West,Load_Coast,Load_East,Load_FarWest,Load_North,Load_CentralNorth,Load_South,Load_CentralSouth,Load_West,Load_Total,Wind_SystemWide,Wind_Panhandle,Wind_Coast,Wind_South,Wind_West,Wind_North,Solar_SystemWide,Solar_CenterWest,Solar_NorthWest,Solar_FarWest,Solar_FarEast,Solar_SouthEast,Solar_CenterEast
2025-03-08,4,27.21,27.56,27.67,26.36,23.82,28.18,28.56,10654.47,1261.13,7588.95,1388.72,9767.97,3150.11,6046.88,916.11,40774.34,21724.54,2536.27,1458.59,1145.36,15045.74,1538.58,0.9,0.0,0.0,0.0,0.39,0.0,0.51
2025-03-08,5,29.64,29.92,30.06,28.83,26.27,30.62,30.87,10613.99,1204.6,7540.49,1398.18,9867.18,3027.54,6023.74,836.22,40511.95,21037.96,2494.41,951.39,986.34,15254.26,1351.56,0.65,0.0,0.0,0.0,0.39,0.0,0.26
2025-03-08,6,32.01,32.13,32.50,31.14,28.84,32.96,33.75,10773.46,1216.87,7485.98,1463.54,10180.8,3069.01,6062.96,810.94,41063.56,21134.12,2739.37,1056.54,712.68,15265.37,1360.16,0.7,0.0,0.0,0.0,0.39,0.0,0.31
2025-03-08,7,34.37,34.28,35.05,33.30,31.51,35.20,37.41,10983.36,1288.86,7505.64,1515.18,10642.41,3104.72,6264.41,788.48,42093.07,21162.03,2854.98,747.27,588.45,15059.33,1912.0,2.69,0.01,0.0,0.0,1.97,0.27,0.44
2025-03-08,8,36.50,36.57,36.83,35.91,33.68,37.08,37.78,11181.75,1329.74,7359.5,1551.77,11197.75,3087.06,6513.15,893.47,43114.2,20501.49,3004.08,725.94,458.16,14411.45,1901.86,912.98,21.45,35.49,377.9,247.55,181.21,49.38
2025-03-08,9,31.69,31.93,31.61,31.74,31.59,31.86,30.92,11739.86,1420.47,7495.7,1667.02,12340.93,3351.06,6842.75,895.68,45753.48,19837.3,3315.39,721.95,369.32,13569.31,1861.33,5136.87,111.31,320.19,2223.06,1235.4,1070.75,176.16
2025-03-08,10,29.22,31.38,29.38,28.85,28.77,29.41,27.89,12180.76,1481.74,7453.87,1735.03,12998.14,3515.39,7143.97,881.38,47390.26,17944.63,3248.13,487.99,377.18,12061.93,1769.4,8827.0,254.92,456.81,3439.2,2450.63,1866.08,359.36
2025-03-08,11,28.79,32.07,29.18,27.97,27.91,29.31,27.36,12551.89,1541.68,7330.36,1785.65,13458.77,3891.38,7433.8,864.52,48858.06,16379.74,3459.73,274.43,553.55,10440.19,1651.84,11515.12,436.02,421.43,4318.56,3311.41,2355.54,672.16
2025-03-08,12,30.76,37.08,31.53,29.51,29.43,30.36,29.17,13046.38,1588.74,7282.67,1773.33,13582.22,4229.04,7722.58,852.85,50077.82,15368.24,3302.13,117.44,980.17,9554.49,1414.01,12847.98,496.65,569.37,4400.83,4123.77,2524.6,732.76
2025-03-08,13,30.36,37.92,31.29,28.90,28.79,29.77,28.56,13576.99,1574.44,7431.08,1806.32,13671.78,4568.45,8062.87,872.49,51564.41,14628.38,2963.04,104.81,1109.25,9275.48,1175.8,12727.19,555.23,317.66,4293.73,4191.08,2559.79,809.7
2025-03-08,14,30.59,39.28,31.68,28.93,28.88,29.79,28.72,13839.29,1546.41,7396.11,1771.08,13558.78,4804.2,8201.15,839.19,51956.21,14746.4,2792.07,212.9,969.75,9408.2,1363.48,12407.62,604.3,287.74,3738.57,4477.78,2511.2,788.03
2025-03-08,15,30.36,41.74,31.83,28.01,28.00,29.82,27.75,14226.07,1555.28,7278.67,1747.66,13467.35,5014.43,8375.23,840.49,52505.18,13925.82,2297.83,357.24,892.43,8956.95,1421.37,11711.48,619.26,229.28,3306.8,4388.15,2586.47,581.52
2025-03-08,16,28.60,42.92,30.46,25.56,25.60,28.17,25.21,14493.7,1554.15,7392.92,1872.87,13587.3,5130.44,8322.73,837.85,53191.95,14524.83,2248.99,588.25,1044.93,9111.21,1531.45,10831.75,687.91,213.89,3182.74,3849.97,2559.13,338.11
2025-03-08,17,28.73,42.06,30.50,25.82,25.84,28.52,25.61,14497.82,1604.64,7358.78,1863.68,13746.99,5130.33,8000.32,842.33,53044.89,16408.08,2186.65,1338.78,1420.35,9871.98,1590.32,9187.42,725.86,212.83,2691.52,3089.57,2254.23,213.41
2025-03-08,18,33.58,48.88,35.73,29.65,30.14,35.00,29.39,14193.85,1641.43,7315.68,1840.72,13958.16,4931.36,7685.79,863.73,52430.73,19084.4,2063.68,1453.28,2243.7,11711.62,1612.12,4878.15,483.15,138.28,1987.31,1136.6,1065.08,67.73
2025-03-08,19,39.08,48.32,40.48,36.64,36.70,39.70,37.28,13801.89,1640.29,7372.89,1846.24,14033.94,4681.88,7475.46,1016.84,51869.44,19620.24,1898.08,1203.13,2721.4,12208.75,1588.88,564.79,50.84,18.54,386.18,28.83,76.33,4.07
2025-03-08,20,44.58,44.99,44.65,44.72,44.09,43.56,45.34,13487.29,1606.06,7618.31,1935.48,14175.91,4507.14,7516.84,1108.68,51955.71,20027.44,1588.84,1498.38,2968.42,12120.22,1851.58,0.17,0.0,0.0,0.0,0.17,0.0,0.0
2025-03-08,21,40.14,40.67,40.40,40.10,40.29,38.89,41.96,12949.8,1593.54,7563.76,1803.01,13855.33,4222.55,7186.88,1073.57,50248.44,19618.9,1237.23,1840.13,2992.08,11727.25,1822.21,0.28,0.0,0.0,0.0,0.27,0.0,0.01
2025-03-08,22,36.08,36.76,36.40,36.32,37.23,33.46,39.04,12323.66,1548.24,7589.2,1773.06,13514.84,4167.79,6989.04,1057.31,48963.13,19011.99,924.49,2911.4,2938.08,10397.19,1840.83,0.34,0.0,0.0,0.0,0.33,0.0,0.01
2025-03-08,23,36.66,36.38,37.09,37.00,38.75,33.34,41.64,11733.32,1506.11,7563.67,1735.8,13004.89,4022.14,6679.54,1035.7,47281.19,18740.63,634.47,3465.7,2719.14,10029.87,1891.45,0.4,0.0,0.0,0.0,0.39,0.0,0.01
2025-03-08,0,34.31,34.38,34.70,35.00,37.13,29.69,39.72,11119.42,1442.92,7480.79,1690.92,12531.85,3770.59,6403.91,1129.23,45569.62,17874.42,639.32,3537.14,2578.5,9466.03,1653.43,0.43,0.0,0.0,0.0,0.41,0.0,0.02
2025-03-09,1,28.67,27.92,29.12,29.31,31.43,24.79,34.44,10714.91,1381.9,7229.0,1586.14,12112.84,3291.29,6174.5,1048.16,43538.74,16793.43,922.62,3536.74,2298.33,8743.47,1292.27,0.52,0.0,0.0,0.0,0.46,0.0,0.06
2025-03-09,2,27.30,26.95,27.43,27.66,28.57,25.68,29.45,10355.17,1317.94,7389.86,1615.09,11708.24,3163.45,5992.46,1099.88,42642.08,17799.77,2318.5,2061.13,1939.63,9835.63,1644.88,,,,,,,
2025-03-09,3,,,,,,,,,,,,,,,,,17583.22,2278.89,1943.87,1822.04,9862.6,1675.82,0.53,0.0,0.0,0.0,0.47,0.0,0.06
2025-03-09,4,26.35,25.56,26.84,26.71,28.43,23.34,31.75,10320.26,1406.5,7617.98,1633.56,11628.39,3054.8,5930.11,1189.74,42781.33,16101.82,1283.18,3280.07,1842.15,8643.69,1052.73,0.48,0.0,0.0,0.0,0.46,0.0,0.02
2025-03-09,5,26.38,25.77,26.91,26.57,27.74,23.54,31.75,10169.07,1340.13,7506.44,1707.48,11863.39,2964.87,6093.79,1270.14,42915.3,16530.38,1408.48,3131.51,1925.31,8904.04,1161.04,0.48,0.0,0.0,0.0,0.46,0.0,0.02
2025-03-09,6,27.42,26.88,27.84,27.79,28.70,24.28,32.42,10188.78,1381.73,7424.85,1633.88,11755.72,2992.48,6091.74,1205.58,42674.75,16003.19,1524.18,2920.48,2069.27,8093.35,1395.91,0.5,0.0,0.0,0.0,0.47,0.0,0.03
2025-03-09,7,30.05,29.72,30.29,30.51,31.04,27.18,33.76,10272.72,1417.89,7462.83,1659.78,12049.85,2949.35,6316.45,1274.09,43402.97,14760.76,1688.23,2626.31,2162.83,6750.91,1532.48,0.49,0.0,0.0,0.0,0.47,0.0,0.02
2025-03-09,8,35.96,35.51,36.24,36.72,37.56,32.05,40.66,10469.38,1471.4,7632.44,1694.6,12571.72,2982.85,6651.31,1351.75,44825.46,13481.25,1507.45,2593.64,2182.7,5607.85,1589.61,4.81,0.0,0.02,0.0,3.77,0.86,0.16
2025-03-09,9,38.15,38.05,38.03,39.29,40.06,34.40,40.36,10635.05,1512.15,7416.08,1717.27,13133.18,3033.96,6936.38,1408.97,45793.05,13475.06,1483.95,2749.85,2369.05,5298.12,1574.09,1676.21,160.82,131.39,500.53,366.6,432.92,83.95
2025-03-09,10,26.12,27.35,25.93,27.40,27.28,21.90,27.08,11012.41,1591.12,7662.96,1785.36,13942.27,3313.21,7132.91,1161.02,47601.26,12840.37,1383.74,2735.07,2663.61,4499.13,1558.82,8893.0,1154.66,892.11,3159.34,1508.03,1762.59,416.27
2025-03-09,11,22.93,24.28,22.67,24.60,24.51,17.69,24.11,11381.04,1644.62,7535.76,1742.85,14660.96,3446.41,7246.83,952.66,48611.13,12247.15,1034.32,2563.79,2738.93,4317.7,1592.41,12600.84,1492.95,1577.37,4355.72,2522.88,1993.64,658.28
2025-03-09,12,20.88,22.65,20.64,22.55,22.40,15.47,21.90,11834.35,1667.73,7748.71,1634.46,14977.07,3425.25,6962.99,868.66,49119.21,12429.85,729.08,2569.27,2652.85,4975.02,1503.63,14848.23,1609.39,1761.11,4464.38,3962.96,1999.16,1051.23
2025-03-09,13,18.31,20.45,18.12,19.92,19.72,12.73,19.36,11800.31,1693.46,7999.93,1644.85,15096.01,3301.87,6827.26,770.5,49134.19,12457.02,550.95,2515.84,2447.97,5422.7,1519.56,16661.36,1735.62,1799.1,4460.79,5379.48,1919.88,1366.49
2025-03-09,14,16.13,17.62,15.99,17.36,17.28,11.88,17.08,11971.44,1782.46,7917.99,1663.17,15121.62,3397.79,6839.75,795.6,49489.84,12304.35,500.99,2440.31,2483.08,5555.15,1324.82,18395.21,2002.26,1798.88,4440.6,6582.28,1951.06,1620.13
2025-03-09,15,15.05,16.44,14.91,16.23,16.12,10.95,16.00,11998.96,1734.98,7616.93,1652.44,14756.35,3366.02,6670.74,901.84,48698.25,12358.7,457.31,2412.17,2557.57,5530.64,1401.01,17911.01,1962.41,1794.05,4434.76,6291.06,1936.43,1492.3
2025-03-09,16,17.34,19.54,17.22,18.72,18.54,12.27,18.37,11952.93,1701.27,7496.18,1621.57,14081.72,3320.15,6411.41,921.04,47506.27,12255.85,566.94,2538.5,2460.32,5332.13,1357.96,17036.09,2176.29,1787.87,4477.26,5476.48,1761.04,1357.15
2025-03-09,17,20.56,22.22,20.40,22.08,22.08,15.33,21.96,11732.82,1691.07,7385.94,1536.33,13448.28,3409.42,6479.54,763.07,46446.47,11678.95,597.35,2525.71,2400.23,4756.69,1398.97,15685.25,2253.49,1761.44,4492.93,4050.79,1659.05,1467.55
2025-03-09,18,24.65,24.59,24.47,25.82,25.88,21.31,26.14,11795.32,1705.41,7412.97,1544.32,12936.31,3518.88,6676.25,870.14,46459.6,10589.5,520.83,2366.3,2435.08,3962.49,1304.8,14194.34,2075.15,1513.82,4276.6,3385.3,1538.86,1404.61
2025-03-09,19,33.97,33.75,33.93,34.81,35.65,30.88,36.31,11861.39,1717.14,7431.12,1541.52,12663.79,3615.36,6920.25,1078.55,46829.11,9322.77,397.22,2397.83,2406.22,3248.11,873.39,10449.2,1340.3,1153.1,3184.79,2418.98,1215.98,1136.05
2025-03-09,20,74.68,71.06,75.92,76.07,83.31,64.26,92.28,12188.9,1757.6,7251.17,1580.23,12748.54,3594.63,7186.58,1527.41,47835.05,7155.81,172.28,2683.88,1845.44,1996.18,458.03,1324.62,160.4,170.2,608.3,169.28,118.75,97.69
2025-03-09,21,102.83,98.47,104.68,103.66,114.85,91.82,124.78,12269.39,1774.76,6956.59,1611.42,13261.03,3654.25,7430.49,1611.29,48569.21,4818.43,165.66,1591.69,1657.25,1107.16,296.67,8.49,0.0,0.0,0.0,8.46,0.0,0.03
2025-03-09,22,105.13,101.41,107.81,104.32,113.96,96.74,128.76,12149.41,1677.14,6949.23,1599.49,13336.44,3605.54,7307.51,1655.0,48279.78,4272.39,329.76,1231.74,1758.68,746.95,205.26,0.34,0.0,0.0,0.0,0.31,0.0,0.03
2025-03-09,23,78.32,73.98,80.05,79.08,85.98,68.48,98.66,11824.53,1635.58,6809.27,1567.71,12972.38,3515.1,7027.91,1660.97,47013.45,4247.76,533.26,1245.47,1790.45,533.35,145.23,0.35,0.0,0.0,0.0,0.31,0.0,0.04
2025-03-09,0,57.84,54.04,59.64,58.27,64.37,48.97,77.29,11406.32,1628.26,6628.13,1456.99,12281.62,3285.48,6699.29,1683.39,45069.48,4610.48,903.08,1379.29,1724.87,526.31,76.93,0.35,0.0,0.0,0.0,0.31,0.0,0.04
2025-03-10,1,55.49,52.99,58.62,52.86,51.49,51.23,77.40,11045.41,1581.8,6568.0,1426.11,11927.1,3114.11,6413.84,1679.26,43755.63,4906.33,1251.67,1364.31,1446.94,800.78,42.63,0.42,0.0,0.0,0.0,0.38,0.0,0.04
2025-03-10,2,45.13,43.19,47.73,42.97,37.92,42.08,62.70,10969.99,1633.35,6615.23,1461.42,11852.05,2954.33,6262.1,1726.43,43474.9,4814.56,1681.47,895.48,750.63,1425.25,61.73,0.5,0.0,0.0,0.0,0.45,0.0,0.05
2025-03-10,3,45.99,45.08,48.70,42.85,24.95,46.27,60.61,11043.97,1598.47,6776.94,1582.14,11927.84,2725.2,6272.5,1665.32,43592.39,5384.34,2334.34,429.4,369.01,2137.57,114.02,0.52,0.0,0.0,0.0,0.48,0.0,0.04
2025-03-10,4,41.61,41.05,43.92,38.70,22.22,42.73,53.18,11329.55,1766.85,6875.43,1585.4,12169.74,2847.03,6344.23,1761.62,44679.83,6599.35,2469.76,205.82,160.62,3516.03,247.12,0.5,0.0,0.0,0.0,0.46,0.0,0.04
2025-03-10,5,45.46,45.36,48.04,41.66,15.29,48.14,56.99,11269.62,1795.56,6708.85,1507.28,12618.35,2865.27,6627.74,1832.09,45224.77,7728.42,2364.07,108.57,179.3,4638.77,437.71,0.45,0.0,0.0,0.0,0.41,0.0,0.04
2025-03-10,6,63.23,62.79,66.09,58.61,28.20,67.38,75.59,11528.36,1807.35,6817.67,1550.94,13530.36,3003.21,7105.6,1897.81,47241.3,7972.16,2187.99,59.83,334.84,4755.05,634.45,0.43,0.0,0.0,0.0,0.39,0.0,0.04
2025-03-10,7,77.00,77.37,79.66,72.55,45.87,81.10,87.63,12121.12,1953.68,6606.11,1651.7,14746.39,3264.21,7758.7,1820.06,49921.97,7845.86,2389.52,17.68,331.14,4410.9,696.62,0.37,0.0,0.0,0.0,0.34,0.0,0.03
2025-03-10,8,85.00,85.16,87.63,80.19,48.14,90.91,94.26,12579.46,2102.89,6619.31,1716.8,15726.65,3412.93,8353.19,1823.09,52334.33,8045.7,2573.47,9.99,286.79,4408.98,766.47,74.29,0.45,0.11,0.0,58.65,4.94,10.14
2025-03-10,9,53.39,55.54,55.27,49.98,30.92,56.98,58.58,12648.25,2030.63,6641.8,1529.73,15808.58,3361.94,8362.61,1791.66,52175.19,7973.24,2609.51,8.06,258.29,4310.84,786.54,6468.87,468.7,298.19,613.95,3431.02,712.02,944.99
2025-03-10,10,27.06,29.76,27.00,26.87,17.29,27.47,23.89,12729.58,1857.5,7585.05,1715.98,15409.6,3521.55,8001.34,1321.45,52142.05,6686.53,2004.61,0.39,139.71,4031.15,510.67,21044.5,1877.61,1488.59,3395.83,9425.97,2416.61,2439.89
2025-03-10,11,25.38,27.89,25.38,25.25,20.35,25.25,23.15,12540.88,1646.94,7570.8,1811.79,14439.47,3399.04,7456.12,1130.39,49995.44,4190.25,1169.23,0.73,58.23,2724.19,237.87,24742.29,2251.17,1796.57,4462.19,10809.5,2737.62,2685.24
2025-03-10,12,23.21,23.73,23.26,23.08,21.57,23.32,22.89,12407.17,1564.53,7586.57,1616.77,13395.37,3525.87,7081.2,1186.31,48363.81,4544.46,1041.17,0.25,19.67,3307.81,175.56,24945.0,2276.65,1801.4,4520.32,10877.94,2724.25,2744.44
2025-03-10,13,16.08,16.60,16.14,15.90,14.86,16.30,15.77,12315.49,1473.82,7814.75,1611.68,12847.96,3497.08,6864.89,1138.9,47564.57,5570.31,1572.73,0.45,28.28,3766.32,202.53,24688.82,2264.8,1797.29,4465.89,10696.04,2725.12,2739.68
2025-03-10,14,13.25,15.00,13.36,12.88,9.18,13.66,11.91,12364.05,1423.39,7908.08,1662.48,12995.69,3592.1,6801.7,1145.6,47893.09,6686.98,2536.56,37.16,22.79,3863.89,226.58,24455.83,2246.88,1662.84,4413.67,10547.06,2718.16,2867.22
2025-03-10,15,10.17,14.57,11.02,7.73,.61,14.50,7.29,12369.19,1381.86,7813.28,1692.03,13205.94,3721.28,6888.38,1201.19,48273.16,7886.18,2704.68,154.78,32.04,4740.7,253.98,24142.96,2239.24,1572.28,4419.64,10328.55,2719.56,2863.69
2025-03-10,16,10.43,17.43,11.37,7.35,-.16,16.11,4.58,12348.25,1316.42,7778.99,1662.84,12897.98,3875.7,7012.78,1370.11,48263.07,9015.7,2715.18,329.41,49.55,5601.98,319.58,23321.69,2136.77,1572.42,4463.47,9690.28,2727.79,2730.96
2025-03-10,17,10.82,20.83,12.89,6.00,.81,17.19,7.54,12678.92,1309.46,7611.04,1643.26,12792.13,3918.35,7098.35,1272.83,48324.35,10002.72,2690.64,791.5,48.13,6147.24,325.21,22576.61,1630.46,1569.44,4499.61,9505.4,2678.62,2693.08
2025-03-10,18,22.07,25.83,22.70,20.80,15.24,23.07,21.11,12532.44,1351.62,7526.75,1678.81,12919.02,3920.15,7395.46,1222.4,48546.65,10651.45,2691.81,1389.62,67.54,6171.61,330.87,21934.4,1891.58,1563.45,4394.37,8925.51,2562.31,2597.18
2025-03-10,19,31.59,32.21,32.00,30.84,24.04,32.32,32.63,12518.1,1474.09,7438.17,1623.43,13029.77,3887.0,7652.99,1246.62,48870.16,11359.41,2834.49,1651.56,149.48,6408.84,315.04,13331.48,1445.16,1185.27,3279.74,4279.83,1557.14,1584.34
2025-03-10,20,57.49,58.14,58.53,55.62,42.31,59.44,60.93,12482.86,1475.66,6839.27,1535.66,13093.31,3759.4,7725.31,1090.85,48002.32,11935.53,2979.95,1604.74,538.3,6382.85,429.69,1571.77,192.09,182.01,639.81,191.01,151.46,215.39
2025-03-10,21,34.62,35.53,35.84,32.50,17.18,36.64,38.67,12383.11,1579.4,6812.87,1529.0,13203.26,3778.16,7813.24,1143.04,48242.07,16353.66,3492.0,1582.68,1426.69,8938.8,913.49,0.25,0.0,0.0,0.0,0.1,0.0,0.15
2025-03-10,22,24.15,28.90,25.39,22.24,6.41,24.43,25.98,12120.24,1545.76,7078.98,1546.58,12991.44,3639.12,7531.67,1018.87,47472.67,20518.07,3635.65,1576.59,2179.94,11680.39,1445.5,0.27,0.0,0.0,0.0,0.12,0.0,0.15
2025-03-10,23,22.68,28.79,22.63,21.87,4.53,24.78,15.07,11688.21,1522.14,7106.35,1478.26,12297.17,3508.06,7193.93,1070.0,45864.13,23676.12,3810.09,1710.9,2524.41,13593.64,2037.08,7.42,0.0,0.0,0.0,7.04,0.0,0.38
2025-03-10,0,18.55,20.89,17.59,19.18,.80,20.30,10.00,11271.25,1497.34,7599.49,1518.01,11550.7,3331.48,6694.42,1024.03,44486.72,25357.46,3830.61,1822.77,2668.33,14722.04,2313.71,0.62,0.0,0.0,0.0,0.15,0.0,0.47
2025-03-11,1,16.47,19.87,15.47,17.28,-.84,17.54,7.17,10858.53,1479.08,7749.99,1442.53,10912.3,3153.48,6214.64,1062.13,42872.66,25873.63,3322.47,1673.88,2779.02,15544.78,2553.48,0.39,0.0,0.0,0.0,0.16,0.0,0.23
2025-03-11,2,14.63,18.65,13.90,15.00,-1.90,15.86,6.09,10736.23,1350.34,7666.93,1432.37,10618.64,3163.03,5998.58,1041.32,42007.44,25951.5,3121.13,1748.21,2855.21,15546.71,2680.24,0.34,0.0,0.0,0.0,0.16,0.0,0.18
2025-03-11,3,14.16,18.64,13.29,14.99,-1.43,14.22,5.32,10833.99,1487.4,7658.93,1409.24,10476.12,3236.42,5870.63,1073.28,42046.0,25807.96,2856.7,1823.38,2841.24,15658.37,2628.27,0.38,0.0,0.0,0.0,0.17,0.0,0.21
2025-03-11,4,15.20,18.56,14.25,15.79,-1.20,16.86,5.79,10802.95,1505.77,7610.67,1460.01,10667.01,3054.0,5994.38,1137.11,42231.9,25893.65,2979.23,2035.55,2765.46,15476.84,2636.57,0.36,0.0,0.0,0.0,0.17,0.0,0.19
2025-03-11,5,16.57,19.69,15.65,17.00,.18,18.71,7.22,10818.45,1437.87,7553.27,1445.65,10655.98,3003.25,6009.04,1057.42,41980.94,25620.8,3067.94,2058.0,2669.37,15208.91,2616.58,0.61,0.0,0.0,0.0,0.25,0.0,0.36
2025-03-11,6,23.74,26.14,21.59,26.00,3.19,25.00,9.22,11156.3,1486.54,7560.67,1493.66,11464.34,3148.62,6410.17,1117.5,43837.81,25643.59,3273.43,1890.76,2702.0,15139.53,2637.87,0.79,0.0,0.0,0.0,0.42,0.0,0.37
2025-03-11,7,30.35,35.23,28.01,32.66,9.01,31.81,12.34,11710.95,1619.15,7595.43,1575.75,12768.03,3193.07,7006.92,1168.7,46638.01,25575.65,3321.1,1685.78,2632.59,15330.59,2605.59,0.86,0.0,0.0,0.0,0.46,0.0,0.4
2025-03-11,8,38.68,41.91,36.84,40.00,19.64,41.82,23.64,12067.15,1690.91,7603.93,1659.67,13688.93,3399.73,7496.14,1236.05,48842.52,25308.83,3286.25,1514.85,2603.21,15305.51,2599.01,85.92,0.53,0.14,0.01,66.83,5.01,13.4
2025-03-11,9,29.13,31.75,27.92,30.33,19.25,29.86,19.73,12368.59,1772.8,7669.84,1657.94,13826.74,3280.02,7614.1,1258.92,49448.94,23543.43,3030.64,1384.36,2479.16,14111.46,2537.81,6240.54,416.42,296.08,526.01,3401.81,736.92,863.3
2025-03-11,10,13.42,24.47,13.37,12.93,2.41,13.20,2.88,12746.88,1694.87,7863.61,1680.99,13647.74,3395.1,7308.22,1264.78,49602.19,18149.39,2158.46,1003.12,1979.36,10995.2,2013.25,17152.35,1169.16,1332.08,2254.34,8091.82,2195.87,2109.08
2025-03-11,11,4.84,12.24,5.12,4.43,.12,3.42,.40,12501.14,1577.52,8042.86,1588.86,13423.67,3571.62,7193.3,1322.53,49221.51,16530.6,1601.86,1959.61,1937.01,9232.65,1799.47,19981.97,1329.51,1632.53,2889.87,9525.62,2175.19,2429.25
2025-03-11,12,2.79,9.42,3.28,2.12,.05,1.55,.02,12343.03,1471.19,7711.27,1587.97,12727.75,3614.97,6963.81,1165.82,47585.82,15920.25,1530.81,1760.01,1572.87,9236.63,1819.93,19254.53,1197.11,1590.13,2684.53,9328.21,2076.81,2377.74
2025-03-11,13,2.68,9.42,3.20,2.00,.26,1.38,.00,12254.79,1307.11,7741.32,1523.92,12450.09,3390.4,6848.43,1279.27,46795.33,15520.33,1273.89,1515.45,1308.64,9666.12,1756.23,18969.42,1169.58,1597.4,2641.11,9129.88,2149.47,2281.98
2025-03-11,14,3.63,13.51,4.57,2.35,1.01,1.83,.60,12425.57,1310.45,7556.95,1616.79,12408.21,3558.42,6905.57,1349.71,47131.67,15527.49,1095.71,1706.12,1091.25,10022.51,1611.9,19440.93,1256.78,1637.76,2793.34,9149.95,2321.4,2281.7
2025-03-11,15,4.61,15.37,5.67,3.25,2.08,2.44,1.60,12593.2,1347.53,7528.04,1524.26,12380.31,3857.58,7098.4,1217.23,47546.55,15553.41,787.95,2117.52,988.05,10174.08,1485.81,19699.54,1266.63,1639.42,2981.07,9256.08,2251.66,2304.68
2025-03-11,16,7.39,17.25,8.03,7.04,5.05,3.52,4.29,12784.63,1341.96,7545.55,1535.93,12506.48,4144.41,7182.95,1198.72,48240.63,15682.69,781.05,2359.79,1054.66,10025.61,1461.58,19820.32,1311.65,1639.89,3183.6,9021.67,2383.53,2279.98
2025-03-11,17,11.17,22.31,11.76,11.09,8.20,6.23,7.41,12979.66,1330.9,7581.75,1560.75,12967.0,4249.75,7507.35,1282.53,49459.69,16156.41,1027.09,2703.08,1076.66,9902.65,1446.93,20023.19,1516.47,1584.51,2927.92,9473.92,2224.43,2295.94
2025-03-11,18,17.00,29.14,17.94,16.00,13.42,13.65,12.99,13171.51,1462.35,7456.97,1605.55,13249.23,4241.39,7913.23,1256.71,50356.96,16812.59,1366.55,2858.64,1334.45,9864.93,1388.02,18108.5,1479.69,1565.13,2577.31,8476.87,1784.79,2224.71
2025-03-11,19,43.90,50.45,44.02,45.26,44.34,36.64,43.73,13117.94,1559.69,7466.77,1584.23,13396.67,4241.27,8211.95,1269.47,50847.98,18561.09,1667.38,3075.75,1729.22,10620.41,1468.33,11984.03,1462.6,1287.58,2709.4,4011.19,1207.5,1305.76
2025-03-11,20,73.77,76.84,73.73,75.14,72.52,68.06,74.86,12769.87,1465.16,7242.14,1522.1,13412.25,4208.82,8252.09,1128.28,50000.71,18147.1,1753.69,3326.39,2102.42,9219.12,1745.48,1405.39,187.1,185.25,621.45,185.01,136.72,89.86
2025-03-11,21,48.57,51.29,48.58,49.43,46.23,44.66,48.92,12765.49,1566.68,6890.69,1459.25,13609.94,4177.65,8184.46,1133.2,49787.35,19720.68,1912.47,2961.42,2566.0,9976.79,2304.0,0.2,0.0,0.01,0.0,0.04,0.0,0.15
2025-03-11,22,37.10,43.46,37.66,37.13,30.20,32.97,37.05,12465.03,1552.44,7241.98,1560.84,13172.09,4066.37,7926.15,1116.61,49101.52,23237.88,2933.18,2849.43,2840.05,12036.18,2579.04,0.27,0.0,0.01,0.0,0.07,0.0,0.19
2025-03-11,23,27.28,31.31,27.21,27.43,15.41,26.18,23.93,12036.86,1534.36,7305.78,1503.29,12490.19,3833.56,7592.06,1216.3,47512.39,25980.46,3544.23,2840.48,2891.1,14111.99,2592.66,0.54,0.0,0.01,0.0,0.15,0.0,0.38
2025-03-11,0,24.27,29.71,23.85,25.11,10.85,21.97,18.61,11562.18,1439.8,7532.03,1477.56,11704.27,3678.88,6969.16,1119.5,45483.39,26668.18,3302.94,2998.31,2836.22,14901.24,2629.47,0.41,0.0,0.01,0.0,0.15,0.0,0.25
2025-03-12,1,16.91,22.90,16.10,18.05,.33,15.17,8.30,11504.14,1426.25,7488.27,1466.0,11637.51,3681.46,6914.09,1115.03,45232.74,26647.91,3271.46,3010.75,2830.99,14903.15,2631.56,0.44,0.0,0.01,0.0,0.16,0.0,0.27
2025-03-12,2,14.69,19.13,14.04,15.73,.44,12.89,8.41,10919.89,1271.92,7194.59,1330.35,10563.99,3516.23,6290.2,1077.37,42164.54,26819.96,3241.54,3039.15,2824.08,15045.33,2669.86,0.95,0.0,0.01,0.0,0.38,0.0,0.56
2025-03-12,3,13.35,16.51,12.91,13.81,-.58,13.10,8.21,10860.74,1411.23,7329.63,1391.67,10560.34,3186.5,5869.2,995.59,41604.9,26452.68,3361.05,2696.38,2678.15,15099.49,2617.61,0.88,0.0,0.01,0.0,0.42,0.0,0.45
2025-03-12,4,12.99,16.66,12.60,13.41,-1.92,12.53,7.79,10785.37,1425.0,7254.79,1397.34,10258.05,2962.62,5718.59,1033.11,40834.88,25825.13,3252.23,2550.36,2658.9,14817.11,2546.53,0.7,0.0,0.01,0.0,0.42,0.0,0.27
2025-03-12,5,15.52,18.41,15.87,15.00,1.13,15.20,14.87,10837.26,1287.9,7144.18,1364.59,10150.47,3035.72,5757.08,1015.59,40592.78,25317.67,3429.84,2647.56,2610.39,14040.67,2589.21,0.73,0.0,0.01,0.0,0.42,0.0,0.3
